handle,username,timestamp,content,topic,language,economic_policy,social_policy,economic_policy_rounded,social_policy_rounded,sentiment_label,sentiment_score
@FHPHLC,Fond za humanitarno pravo,2019-11-13T11:10:34.000Z,"@IvanaZanic: Privođenja i mobilizacija počeli su još 1993., a intenzivirali se od maja 1995. Izbeglice su vraćane na teritoriju pod kontrolom Vojske Republike Srpske i Republike Srpske Krajine.",vojska,und,0.0,-0.9,0.0,-1.0,negative,0.7455652952194214
@StrankaNarodna,Narodna stranka,2020-05-13T15:08:51.000Z,Народна странка најоштрије осуђује хапшење владике будимљанско-никшићког Јоаникија и седморице свештеника Српске православне цркве и захтева њихово хитно пуштање на слободу.,crkva,sr,-0.2,-0.7,0.0,-0.5,positive,0.4969545006752014
@WhistlerDick,Sergej Trifunović,2019-07-08T21:12:34.000Z,"Upravo tako. Bili smo kod čoveka koga su Albanci klali, srećom neuspešno. No da ga čuješ šta priča o srpskim krimosima.",albanija,und,0.1,-1.0,0.0,-1.0,negative,0.8774045705795288
@nedavimobgd,Ne davimo Beograd,2019-07-31T06:22:54.000Z,U izveštaju Evropa Nostra se navodi da je projekat #gondola zakonski sporannetransparentan sa razarajućim posledicama na autentičnost i integritet kulturnog nasleđa koje je simbol Beogradabiće ugrožena nominacija Beogradske tvrđave za Uneskovu listu svetske baštine.,evropa,und,-0.3,0.0,-0.5,0.0,negative,0.8964955806732178
@Ceda_Jovanovic,Čedomir Jovanović,2020-06-17T14:51:19.000Z,"Stambolić je hteo dogovor sa svim jugoslovenskim republikama oko promene ustavnog položaja Kosova, a Milošević je poveo Srbiju drugim putem. Na njemu se nikad nije razgovaralo, nisu se slušali drugi, niti se postavilo pitanje cene te politike. https://",kosovo,und,-0.2,1.0,0.0,1.0,negative,0.6715220808982849
@FHPHLC,Fond za humanitarno pravo,2017-01-31T11:22:10.000Z,"Na sastanku su pored Miloševića bili: ministar policije, načelnici oba resora MUP - RDB i RJB, verovatno i predstavnici Vojske YU",policija,und,0.0,-0.9,0.0,-1.0,neutral,0.7958292961120605
@MiikiAleksic,Miroslav Aleksic,2020-02-14T13:00:30.000Z,"Danas je tačno tri meseca od otkrivanja marihuane na Jovanjici

Dva meseca kako sam TOKu dostavio informacije o mojim saznanjima

Pre mesec ipo dana @avucic je priznao da su u proizvodnju umešani pojedici iz policije, BIA i vojskeOvako danas izgleda...https://",vojska,und,0.2,0.2,0.0,0.0,negative,0.5674490928649902
@TomaMomirovic,Tomislav Momirovic,2019-06-13T12:07:46.000Z,"zato sto ovde strane amabasade direktno doniraju specijalne jedinice i direktno komuniciraju sa staresinama.
Ne verujem da to rade iz ljubavi vec da bi sutra mogli da upravljaju tim jedinicama i eto ti Ukrajina.",ukrajina,und,0.1,0.4,0.0,0.5,neutral,0.5009158253669739
@MarinikaTepic,Marinika Tepić,2022-03-03T15:54:48.000Z,"Naš PONOŠ!
Naš ponos! @ZdravkoPonos
Podržali smo potpisom podrške našeg predsedničkog kandidata
generala Zdravka Ponoša!",lgbt,und,0.1,-0.4,0.0,-0.5,positive,0.9518691897392272
@VucevicM,Милош Вучевић,2021-06-04T08:29:59.000Z,"Добили смо уверавања да ће Русија увек бити иза Србије по овом питању, посебно ценећи то што је наша земља једина у Европи која није увела санкције Русији.",rusija,sr,0.2,0.9,0.0,1.0,positive,0.8157497644424438
@NovaStranka,Nova stranka,2020-10-13T21:01:12.000Z,"Ko kaže da su politički intervjui ""jednolični"" ili ""dosadni""? Ponekad može da se dogodi i da spoje nekadašnje drugove iz vojske, kao večeras lidera Nove stranke @ArisMovsesijan i njegovog saborca Milana, sa služenja u Gospiću. Možda je svet mali, ali je novosadski Kanal 9 veliki!",vojska,und,0.4,-0.5,0.5,-0.5,negative,0.394929975271225
@jeremic_vuk,Vuk Jeremić,2021-03-02T19:55:33.000Z,"Dostavili su nam nove papire za Jovanjicu.

Sve više časnih ljudi iz policije uviđa da se sa ovom bandom više ne može živeti. Hvala im - nećemo zaboraviti ko je pomogao da se hobotnica razotkrije!

Sutra u podne nova KZŠ @MiikiAleksic, gledajte uživo na kanalima @StrankaNarodna!",policija,und,0.0,-0.2,0.0,0.0,positive,0.6256892085075378
@BoskoObradovic,Бошко Обрадовић,2020-06-10T10:47:41.000Z,Шетам данас бескрајном војвођанском равницом и налетим тако на познато место. Нарко-картел на власти иза производње органске хране крио је највећу плантажу марихуане у Европи. Шеф обезбеђења овог места био је активни пуковник полиције. Све то није могло без заштите државе.,policija,sr,0.4,0.8,0.5,1.0,negative,0.4776024222373962
@MiranPogacar,Miran Pogačar,2022-02-17T09:07:16.000Z,"Ajde Srđane da se zaista pokrene tema. Nisam video da se to nešto sad spominje u javnosti, ali što da se i ne počne, evo i biz lajf prenosi.",amerika,und,-0.9,-0.1,-1.0,0.0,positive,0.3757715225219726
@partijarada,Partija rada,2018-11-07T20:53:54.000Z,"V.I.Lenjin - Iz članka ""Vojni program proleterske revolucije"" (1916)
...Prvo, socijalisti nikada nisu bili, niti su ikada mogli biti, protiv revolucionarnih ratova. Buržoazija imperijalističkih ""velikih"" sila... https://osts/2410576838957786…",vojska,und,-0.7,0.5,-0.5,0.5,neutral,0.5897769927978516
@jeremic_vuk,Vuk Jeremić,2018-08-24T08:14:55.000Z,"“RAZGRANIČENJE” znači:

- Nezavisno Kosovo u UN

- Velika Albanija za nekoliko godina

- Pećka patrijaršija i Dečani pod okriljem Albanske pravoslavne crkve

- Preševo van Srbije

- Početak “razgraničenja” sa drugim etničkim manjinama u Srbiji

OVO JE JOŠ UVEK MOGUĆE ZAUSTAVITI!",albanija,und,0.0,-0.2,0.0,0.0,negative,0.414894163608551
@LDP,LDP,2018-02-08T17:29:02.000Z,VIDEO | @Ceda_Jovanovic #LDP u #Pressing @N1infoSA: Ne verujem u evropsku Srbiju ukoliko od te Evrope nema ništa u Bosni i Hercegovini - https://,evropa,und,-0.3,-0.9,-0.5,-1.0,negative,0.7768155336380005
@SlobodaIPravda,Stranka slobode i pravde,2020-03-19T20:48:45.000Z,"Poštovani prijatelji, pokažite da evropska solidarnost nije mrtvo slovo na papiru i dokažite da ideja o ujedinjenoj Evropi koja se zajedno bori za svakog čoveka bez obzira gde živi jeste opredeljenje oko koga nema kompromisa.",evropa,und,-0.5,0.0,-0.5,0.0,positive,0.8869152069091797
@SasaRadulovich,Saša Radulović,2020-09-05T08:08:23.000Z,"U ovaj sporazum nije ""umetnut Izrael"", već je ceo sporazum o Izrealu. Mi tu služimo kao ikebana. Sporazum je predizborni potez namenjen jevrejskim glasačima i u jednoj tački LGBT glasačima u SAD-u.
Sporazum je takođe istiskivanje EU koja se nada da Tramp neće biti ponovo izabran.",lgbt,und,0.2,0.6,0.0,0.5,neutral,0.5961986184120178
@jeremic_vuk,Vuk Jeremić,2019-05-08T14:34:30.000Z,"Danas u @MedijaCentar, na konferenciji za štampu Odbora za odbranu Andrije Mandića i Milana Kneževića, u susret izricanju presude za pokušaj “državnog udara” u Podgorici.

Ako se izuzme Kosovo, nijednom narodu u Evropi ljudska prava nisu toliko ugrožena kao Srbima u Crnoj Gori.",evropa,und,0.0,-0.2,0.0,0.0,negative,0.6841060519218445
@MarinikaTepic,Marinika Tepić,2020-09-16T15:24:19.000Z,"Pokazala sam dokumenta policije koji dokazuju sumnju da se brutalno prebijanje u NS zataškavalo.

Rukopis Andreja Vučića, kumova Zvonka i Milana, navijača i borba Rebić vs Stefanović.

Njihovi obračuni su smrtna presuda za bezbednost gradjana.

Cela KZN:https://",policija,und,0.1,-0.4,0.0,-0.5,negative,0.8188811540603638
@FHPHLC,Fond za humanitarno pravo,2019-05-07T18:31:08.000Z,"Ujutru, 8. maja pripadnici srpskih snaga su naredili ljudima da krenu ka selu Dobruša, a zatim dalje ka Albaniji.

Kada je kolona stigla do mahale Berisha, naišli su na pripadnike srpskih snaga koji su počeli da odvajaju mlađe muškarce od njihovih porodica.",albanija,und,0.0,-0.9,0.0,-1.0,negative,0.6738229393959045
@LDP,LDP,2020-04-17T06:42:49.000Z,".@Ceda_Jovanovic: Vrh naše crkve je otuđen od realnosti i života. Zna se šta se radi sa svakim građaninom ove zemlje ukoliko ne poštuje odluke koje su donete, bilo da je to Baka Prase ili vladika Srpske pravoslavne crkve. Država je dužna da primeni zakon.",crkva,und,-0.3,-0.9,-0.5,-1.0,negative,0.8754733800888062
@P_Socijalista,Pokret Socijalista,2017-10-31T13:13:49.000Z,Александар Вулин: Снажна војска је гарант војне неутралности http://#Vulin #Kraljevo,vojska,sr,-0.8,1.0,-1.0,1.0,positive,0.702521800994873
@jeremic_vuk,Vuk Jeremić,2022-02-01T10:44:01.000Z,"Albanija i takozvano Kosovo objave da “stvaraju teritorijalno-administrativnu celinu, gde će građani sa obe strane dobijati iste usluge, kao da su državljani obe države.”

Kakve bi bile reakcije kada bi tako nešto objavili Beograd i Banjaluka?",kosovo,und,0.0,-0.2,0.0,0.0,neutral,0.5357389450073242
@ArisMovsesijan,Aris Movsesijan,2021-04-28T10:07:56.000Z,"Moramo da počnemo da pričamo između sebe.
Pre će se sastati Bajden i Putin nego opozicija u Srbiji.",putin,und,0.3,-0.6,0.5,-0.5,negative,0.6496539115905762
@SPDveri,ДВЕРИ,2018-02-25T01:29:02.000Z,"У дуелу око овог је био покушај напада. Нисмо се надали да ће потезати лако проверљиве ствари, и деманти генерала
04.2016
Решетњиков: Руски медији су постали жртва црног пиара из Србијеhttp://Изјава Решетњикова са РИСИ сајта (на руском):",rusija,sr,0.3,0.8,0.5,1.0,negative,0.6619521379470825
@VucevicM,Милош Вучевић,2021-02-18T15:29:45.000Z,"... Аксиос (достојан)!
Молитвено Вам желим плодоносно патријарашко служење и дуговечностна добро наше Светосавске Цркве и целокупнога Православља, дачувате праву веру и јединство Српског народа!

У синовској оданости",crkva,sr,0.2,0.9,0.0,1.0,positive,0.8823032975196838
@SasaRadulovich,Saša Radulović,2019-06-30T10:42:31.000Z,"Kad god EU fanatici ostanu bez agrumenata, ostaju dva skretanja sa teme: ili ste fašista ili radite za Putina. Nema treće.
Sve svetske sile su kolonijalne sile. Sve do jedne. Razlikuju se po tome koga kolonizuju i koliko su uspešne. Balkan kolonizuje Berlin.",putin,und,0.2,0.6,0.0,0.5,negative,0.7628973126411438
@avucic,Александар Вучић,2018-12-18T11:10:14.000Z,Србија придаје посебан значај присуству и деловању УНМИК на Косову и Метохији. Cа генералним секретаром @UN Антонијом Гутересом о једностраним потезима Приштине и ситуацији у региону.,kosovo,sr,0.6,0.8,0.5,1.0,neutral,0.5979565382003784
@ZoranT11,Zoran Tomić,2022-03-06T20:45:30.000Z,"Šta bi? Opet hod po ivici? Najavljeno pompezno, a na kraju mršavo i jedva prolazno...kao Miki avgustovac. Ovo je po kalkulaciji mašinskog mozga, samo sad je minus 26% potpisa. U skladu sa logikom NATO generala, taman procenat sposobnosti  vojske Srbije posle njega...Tajkunski!!!",nato,und,0.5,0.7,0.5,0.5,neutral,0.4724096357822418
@nedavimobgd,Ne davimo Beograd,2019-06-25T11:47:55.000Z,"""Feminizacija politike - ravnopravnost je mnogo više od kvota""

Na konf. #PobujeniGradovi smo se upoznali sa praksama pokreta u Evropi u postizanju ravnopravnosti između ž. i m. kao i sprovođenja drugačije politike koja transformiše odnose moći u društvu.",evropa,und,-0.3,0.0,-0.5,0.0,positive,0.5368502736091614
@FHPHLC,Fond za humanitarno pravo,2022-02-22T09:43:43.000Z,"""Muhamed Avdić godinama traga za posmrtnim ostacima oca Azama koji je krajem jula 1995. godine deportovan iz Srbije i predat Vojsci Republike Srpske.""",vojska,und,0.0,-0.9,0.0,-1.0,negative,0.8708324432373047
@VjericaR,Вјерица Радета,2021-06-28T07:21:42.000Z,"Данас је Видовдан. Крсна слава Војске Ррпублике Српске.
Срећна слава и вечно сећање на јунаке који су животе уградили у темеље своје Републике.",vojska,sr,0.7,1.0,0.5,1.0,positive,0.9854686856269836
@DraganDjilas,Dragan Djilas,2020-08-09T12:45:12.000Z,"Na televiziji koja poredi žene sa kravama je pre pet dana, hvaleći Vučića, gostovao američki ambasador g. Godfri . I to kod M.Marića koji se zalagao za proterivanje prof D. Sinanija jer nije Srbin. I vređao rektorku I.Popović povezujući je sa staljinizmom
Gospodine ambasadore ...",amerika,und,0.3,-0.5,0.5,-0.5,negative,0.820913553237915
@jeremic_vuk,Vuk Jeremić,2019-04-12T16:02:47.000Z,"Zamislite da ruski ministar odbrane Šojgu odluči da štrajkuje glađu i da ga onda Putin moli da to ne uradi.

Uopšte, kako šef države treba da reaguje na najavu štrajka glađu visokog funkcionera bezbednosti - ubeđivanjem ili momentalnom smenom i slanjem na psihijatriju?

Cirkus.",rusija,und,0.0,-0.2,0.0,0.0,negative,0.8331388831138611
@DostaJeBilo,ДЈБ - Суверенисти,2018-09-28T14:18:00.000Z,"Ukoliko Vučić uspe da sa Nemačkom “završi” Kosovo, nemačka pozicija na Balkanu će postati cementirana, a njegova autokratija u Srbiji stalna. Srbiji se zbog geopolitičkog sukoba unutar Zapada pružila prilika da promeni politiku i izađe iz kandži Nemačke.",kosovo,und,0.2,0.6,0.0,0.5,negative,0.7058655619621277
@ArisMovsesijan,Aris Movsesijan,2019-07-15T13:19:58.000Z,"""Ultimately, Slovakia’s position on Kosovo seems likely to shift only in response to internal factors rather than external pressures. But external factors will be crucial in providing legitimacy for recognition when it becomes a more realistic option.""",kosovo,en,0.3,-0.6,0.5,-0.5,positive,0.9202117323875428
@SutanovacDragan,Šutanovac Dragan,2019-12-12T08:04:57.000Z,Neke zemlje su uvele ali Putin... #novosti #softpower,putin,und,0.4,-0.1,0.5,0.0,neutral,0.6264175176620483
@SlobodaIPravda,Stranka slobode i pravde,2022-03-28T20:58:56.000Z,"Vreme je da smenimo režim.
Vreme je da zaustavimo podele.
Vreme je da oporavimo Srbiju.Beograd i Srbija nas zovu!

Dođite na trg!
Niko nateran, niko ucenjen, niko uplašen, svako srcem za pobedu Srbije!#promenaizkorena",beograd,und,-0.5,0.0,-0.5,0.0,positive,0.9554368257522584
@NesaStefanovic,Небојша Стефановић,2019-03-26T12:56:16.000Z,"Данашња донација Владе Сједињених Америчких Држава добар је пример наше дугогодишње сарадње. У тој сарадњи, кроз ИЦИТАП програм америчке амбасаде и сарадњу са различитим безбедносним структурама САД, повећали смо капацитете наших служби безбедности.",amerika,sr,0.5,0.8,0.5,1.0,positive,0.8177382946014404
@nedavimobgd,Ne davimo Beograd,2022-03-31T21:10:57.000Z,"RAVNOMERAN URBANI RAZVOJ

FORMIRANJE JAVNIH POVRŠINA GDE IH NEMA

𝐎𝐒𝐋𝐎𝐁𝐎Đ𝐄𝐍𝐉𝐄 𝐙𝐀𝐒̌𝐓𝐈𝐂́𝐄𝐍𝐈𝐇 𝐙𝐎𝐍𝐀 𝐎𝐃 𝐍𝐄𝐋𝐄𝐆𝐀𝐋𝐍𝐄 𝐆𝐑𝐀𝐃𝐍𝐉𝐄

BEZ PRODAJE POLJOPRIVR. ZEMLJIŠTA U
JAVNOJ SVOJINI

STROGA KONTROLA IZDAVANJA GRAĐEVINS. DOZVOLA I NA SAMIM GRADILIŠTIMA",beograd,und,-0.3,0.0,-0.5,0.0,neutral,0.4999532103538513
@WhistlerDick,Sergej Trifunović,2018-10-11T20:14:50.000Z,"Soroš-negde oko 500.000$ godišnje, ali to je pre poreza. Makron oko 200.000 starih franaka, Hrvati uglavnom prebijaju u smeštaju i klopi.  Albanci u delovima za kola, a Vučić mi je kupio veš-mašinu, pošto mu je dobro za imidž da ga ja mrzim.",albanija,und,0.1,-1.0,0.0,-1.0,negative,0.6532548069953918
@Ceda_Jovanovic,Čedomir Jovanović,2014-10-04T15:55:24.000Z,Vojna parada za Putina je čudan način diplomatske komunikacije. Nadalje tako dočekujemo svakog stranog državnika? http://,vojska,und,-0.2,1.0,0.0,1.0,negative,0.7511546611785889
@ZoranT11,Zoran Tomić,2021-06-06T07:54:19.000Z,Zakoni u Srbiji su isti za sve i prošlo je vreme žutih tajkuna kad je partijska knjižica štitila. Kriminalu i korupciji nema mesta u Srbiji.,korupcija,und,0.5,0.7,0.5,0.5,negative,0.6705757975578308
@ArisMovsesijan,Aris Movsesijan,2018-04-23T19:55:08.000Z,"-Šefe, šta ćemo sutra na naslovnu?
-Piši nešto o MiG-ovima.
-Lukašenko ili Putin?
-Koga smo stavili pre neki dan?
-Putina, mislim.
-Onda Lukašenko.
-Koliko?
-Šta znam?! Dva, tri. Ma piši četiri.",putin,und,0.3,-0.6,0.5,-0.5,neutral,0.8296605944633484
@ZoranLutovac,Zoran Lutovac,2022-01-12T13:05:42.000Z,"Protestna šetnja od Predsedništva do crkve sv. Marka
Nedelja, 16.01.2022. godine u 12,00
Ko je ubio Olivera?",crkva,und,0.3,-0.2,0.5,0.0,negative,0.5650590062141418
@MarijanNSS,Marijan Rističević,2022-04-02T12:27:08.000Z,I ne mogu da se izjednače. Srbiju je napalo i bombardovalo 19 zemalja a ne jedna. Srbija nije bezbednosno  ugrožavala nijednu od tih 19 zemalja. Na Srbiju i SRJ je bačen osiromašeni uranijum a gađani su  uglavnom civili i civilni objekti.,rusija,und,0.4,0.8,0.5,1.0,negative,0.8610579371452332
@AcaSapic,Aleksandar Šapić,2018-11-03T13:32:31.000Z,"Olako se širi mržnja među braćom.

I ovde, a u Crnoj Gori posebno.
Jer ne daj bože da se opet zapuca.

Niti će nas braniti Mađari, Bugari ili Rumuni, a njih dole još manje Albanci, Muslimani ili Hrvati.

Nego ostajemo sami, jedni drugima.
Kao da nas istorija ništa naučila nije.",albanija,und,0.0,0.4,0.0,0.5,negative,0.9092894792556764
@LDP,LDP,2019-01-12T13:00:35.000Z,"#LDP: Najiskrenije i najsrdačnije čestitamo Makedoniji i premijeru @Zoran_Zaev na odluci o ustavnim promenama i promeni imena zemlje, čime su direktno otvorena vrata članstvu države u #EU i @NATO  https://",nato,und,-0.3,-0.9,-0.5,-1.0,positive,0.9316971302032472
@nedavimobgd,Ne davimo Beograd,2022-04-02T13:40:00.000Z,"Prof. dr Zoran Radovanović, podržao je koaliciju #MORAMO rečima: ""Ako Srbija ima budućnost, onda su budućnost ovi mladi ljudi, ova energija, ovaj optimizam i kandidati koji su nekompromitovani, koji ulaze u politiku čista srca!""Beograd zaokružuje 7
Za Srbiju 9
Za predsednicu 2",beograd,und,-0.3,0.0,-0.5,0.0,positive,0.8437033295631409
@LDP,LDP,2010-09-21T13:59:32.000Z,"@flylord Prvo, ima ljudi kojima je takav zakon veoma važan. A to nisu samo LGBT već i osobe sa invaliditetom. A taj primer je stao u 140kar.",lgbt,und,-0.3,-0.9,-0.5,-1.0,neutral,0.4921619892120361
@MarijanNSS,Marijan Rističević,2022-02-21T09:53:03.000Z,Amerikanci se neće smiriti dok ne izazovu ratni sukob. Braniće Ukrajinu poput Avganistana.,ukrajina,und,0.4,0.8,0.5,1.0,negative,0.9137508273124696
@ZoranT11,Zoran Tomić,2022-03-04T16:35:20.000Z,"Borićeš se kao što si se borio i za Kosovo i Metohiju i što si topio tenkove?!...Teško da ćeš ujediniti ikoga osim tajkuna koji bi da te iskoriste kao marionetu da pljačkaju Srbiju dalje...Loš potez, narod ti to neće dozvoliti.",kosovo,und,0.5,0.7,0.5,0.5,negative,0.871586799621582
@nedavimobgd,Ne davimo Beograd,2021-04-28T12:25:30.000Z,"“S obzirom na to da se ovde, između ostalog, sumnja i na seksualnu eksploataciju maloletnih lica – tužilaštvo i policija mogu i treba da zaštite ove žene i devojčice, baš kao i svedoke koji se osete osnaženo da istupe.” @Jachim992",policija,und,-0.3,0.0,-0.5,0.0,negative,0.5791904926300049
@SasaRadulovich,Saša Radulović,2019-09-29T13:29:29.000Z,"Ne bojte se. Nije  Ta genetička sličnost postoji između ljudi koji žive u Turskoj, Italiji, Grčkoj, Albaniji ili Bugarskoj, ne za nas.",albanija,und,0.2,0.6,0.0,0.5,negative,0.3831856846809387
@SutanovacDragan,Šutanovac Dragan,2022-03-11T11:24:27.000Z,"Zato što Putin ne želi ni jednu demokratsku državu u okruženju Rusije. Strah je veći od demokratije nego og raketa. Smetaju mu i Finska i Moldavija koje nisu u NATO. Okupirao je deo Gruzije, sad bi Ukrajinu.",putin,und,0.4,-0.1,0.5,0.0,negative,0.92667156457901
@MiranPogacar,Miran Pogačar,2022-04-05T10:27:10.000Z,"Izgubili su na toliko frontova. Od samog rata, do života, sankcija, geopolitičke pozicije, ugleda, postavljanja u zavisnu poziciju u odnosu na Kinu, homogenizacije Ukrajine i njihove nacije. Na kraju ako dobiju ono što bi im se na početku dozvolilo, biće presrećni.",ukrajina,und,-0.9,-0.1,-1.0,0.0,negative,0.612649142742157
@NesaStefanovic,Небојша Стефановић,2021-06-22T18:19:37.000Z,"Генерал-пуковник Александар Фомин, заменик министра одбране Руске Федерације, приредио је пријем добродошлице за учеснике 9. Московске конференције о међународној безбедности. Разговарали смо о добрим односима наших двеју земаља, министарства одбране и две војске.#Србија #Русија",rusija,sr,0.5,0.8,0.5,1.0,positive,0.931975781917572
@nedavimobgd,Ne davimo Beograd,2022-03-24T17:01:10.000Z,"Na današnji dan pre 23 godine započela je vojna agresija NATO pakta i bombardovanje SR Jugoslavije.

Imamo da poručimo sledeće:",vojska,und,-0.3,0.0,-0.5,0.0,negative,0.6247274875640869
@MarijanNSS,Marijan Rističević,2022-02-28T21:47:10.000Z,"Rat se vodi ozmeđu Rusije i NATO pakta s tim što NATO troši Ukrajince. Ne interesije SAD i zapadne zemlje Ukrajina već Rusija i želja da se domognu i eksploatišu rudna bogastva Rusije.
Da je razore poput Libije Iraka i politički koriste fragmente. Rusija će zato ići do kraja.",ukrajina,und,0.4,0.8,0.5,1.0,negative,0.7169234752655029
@BorkoStef,Borko Stefanović,2018-05-09T19:16:26.000Z,"Bez ostrašćenosti, Srbiji jeste mesto na paradi u Moskvi na Dan pobede i to jeste čast za našu zemlju i ponos za sve. To što je Vučić predsednik a ne neko bolji i pošteniji, naš je problem i mi ga sami moramo rešavati.",rusija,und,0.1,-0.3,0.0,-0.5,positive,0.6710723638534546
@SasaRadulovich,Saša Radulović,2022-03-03T11:02:20.000Z,"Тако мали Ђокица дозвољава да га страна у сукобу, НАТО, користи за своје интересе. А да не оправдавамо ништа, већ да водимо рачуна о својим интересима, да не сечемо грану на којој седимо, да се држимо по страни у сукобу НАТО и Русије преко леђа грађана Украјине?",ukrajina,sr,0.2,0.6,0.0,0.5,negative,0.6808557510375977
@ZoranT11,Zoran Tomić,2022-02-24T13:13:11.000Z,Koliko znam postoji Kosovo i Metohija! Ne zna Ponoš o čemu priča...zapravo zna nego zaboravio da prikrije da naloge prima sa strane. Zaboravio da je Jeremić preneo razgovore i rešavanje statusa u Brisel iz UN. Zaboravio da je odbio da pomogne oko KiM. Mnogo je zaboravan Ponoš...,kosovo,und,0.5,0.7,0.5,0.5,negative,0.8161516785621643
@SutanovacDragan,Šutanovac Dragan,2021-11-13T13:51:36.000Z,"A gde si ti video da US Marshalls izbacuju ljude iz kuće?
Ipak možda da pogledaš ovaj dokumentarac, radi se o deci za koju je i Putin zabrinut.",putin,und,0.4,-0.1,0.5,0.0,negative,0.7774549126625061
@SasaRadulovich,Saša Radulović,2021-06-08T11:31:10.000Z,"Vizija globalnih banka i korporacija je Evropa bez naroda i država, Evropa bez izbora i demokratije, ljudi bez identiteta, porodice bez dece, građani bez prava i slobode, Evropa potrošača bez ikakve pripadnosti ikome ili ičemu, osim parama i moći.",evropa,und,0.2,0.6,0.0,0.5,negative,0.785887598991394
@jeremic_vuk,Vuk Jeremić,2019-12-13T13:05:56.000Z,"Nakon što ovakve informacije dospeju do javnosti, u svakoj iole demokratskoj zemlji došlo bi do  pada vlade.

Aktivni pripadnici vojske i policije u #Jovanjici, službenici BIA na američkoj listi sankcionisanih zbog korupcije...

Vladaju nam kriminalci.",vojska,und,0.0,-0.2,0.0,0.0,negative,0.9070711135864258
@FHPHLC,Fond za humanitarno pravo,2021-04-16T09:01:37.000Z, Dana 19. aprila 2021. u 15 časova održaće se prvo pristupanje sudu Pjetra Šalje u sudnici Specijalizovanih veća Kosova u Hagu.,kosovo,und,0.0,-0.9,0.0,-1.0,neutral,0.6247860789299011
@SutanovacDragan,Šutanovac Dragan,2022-02-26T11:55:49.000Z,"Ne postoji opsasnost od cene koju plaća Ukrajina ali svakako da postoji rizik koji opravdano prevazilazi spremnost da se rizikuje.
Možemo mi ovde da pišemo svašta ali niko svoju porodicu ne bi uveo u rizik.",ukrajina,und,0.4,-0.1,0.5,0.0,negative,0.8073040843009949
@nedavimobgd,Ne davimo Beograd,2022-04-01T11:22:25.000Z,"""Ispada da se protivimo modernizaciji grada, a zapravo je problem u tome da ne možemo prići zgradama, kao ni kola hitne pomoći i vatrogasci, ostali smo bez parkinga i taj princip moramo da promenimo kako bi se građani pitali kako će da izgleda naš kraj."" rekao je Marko Zivkovic",beograd,und,-0.3,0.0,-0.5,0.0,negative,0.8384640216827393
@markodjuric,Марко Ђурић,2018-04-12T20:05:43.000Z,"#Srbija и #Rusija настављају братство, пријатељство и сарадњу.",rusija,sr,0.3,0.9,0.5,1.0,positive,0.9760743975639344
@MORAMO2022,"MORAMO,",2022-03-13T08:15:27.000Z,"Pozdravljamo svaku proveru.

Što se tiče nas, znamo šta će ta provera utvrditi za svaki pojedinačni potpis, u svakoj od 51 lok. samouprave (računajući Beograd kao 1, realno je sakupljano u 7 gradskih opština) iz kojih dolaze.

Nadamo se da i svi ostali mogu to da kažu.",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.684805691242218
@SutanovacDragan,Šutanovac Dragan,2022-03-23T14:54:40.000Z,“Such an attitude of the Kosovo Government is not in line with our values and principles and will undermine their European aspirations.”Kosovo Serb voting within Kosovo in Serbia’s elections: joint statement - http://,kosovo,en,0.4,-0.1,0.5,0.0,negative,0.9993379712104796
@LDP,LDP,2015-01-30T14:40:12.000Z,"Potreba Srbije je da tako važna institucija a time i sama vojska, što pre bude oslobođena tereta sumnje i krivice pod kojim se danas nalazi.",vojska,und,-0.3,-0.9,-0.5,-1.0,positive,0.3787541389465332
@BorkoStef,Borko Stefanović,2022-02-07T16:01:42.000Z,"Odgovor Vulinu i njegovim sns privescima. Stefanović: Ministre Vulin, od paradajza niste videli drogu u Jovanjici. Od čega sad ne vidite novoprijavljene Beograđane?",amerika,und,0.1,-0.3,0.0,-0.5,negative,0.8168903589248657
@SutanovacDragan,Šutanovac Dragan,2022-04-04T08:32:08.000Z,"Najmanja izlaznost u Beogradu a očekivanja najveća. Kreneš kampanju iz Prizrena, napraviš spot o Republici Srpskoj, kandiduješ izbledelog nacoša za gradonačelnika i ljudi ostanu kod kuće.",beograd,und,0.4,-0.1,0.5,0.0,neutral,0.5302176475524902
@FantomiSRB,Pokret ujed. fantoma,2019-10-10T10:24:06.000Z,"Policija sprečava preformans Pokreta ujedinjenih fantoma.
Gledajte live akciju policije:",policija,und,-0.7,-0.7,-0.5,-0.5,positive,0.5128008127212524
@WhistlerDick,Sergej Trifunović,2018-12-29T20:53:51.000Z,"Čujem da @avucic planira da zabrani vanredno okupljanje 16-og januara, gde se obeležava godišnjica ubistva Olivera Ivanovića, zbog dolaska Putina.
Ako pristanemo na taj ponižavajući čin, treba svi da se selimo iz Srbije.",putin,und,0.1,-1.0,0.0,-1.0,negative,0.9217751026153564
@ZoranT11,Zoran Tomić,2021-10-16T16:17:13.000Z,"Po planu Borka Stefanovića Srbi su trebali da se povuku iz svega, da se ne bore i da dozvole da Albanci vladaju u sredinama gde su Srbi većina. Tako je i glasilo u sporazumu koji je Borko potpisao, tada kao Borislav, a sada zagovara i sprovođenje istog, ostao im dužan. Sramota.",albanija,und,0.5,0.7,0.5,0.5,negative,0.8962428569793701
