handle,username,timestamp,content,topic,language,economic_policy,social_policy,economic_policy_rounded,social_policy_rounded,sentiment_label,sentiment_score
@MarinikaTepic,Marinika Tepić,2019-11-24T14:32:16.000Z,"Ko je Ukrajinac Vladimir Petenko preko koga je državni vrh izvozio oružje?
Trenutno u kriv.postupku za šverc raketnih rez.delova iz Rusije, da bi ih prodao Min.odbrane UkrajineIsti obrazac kao ovde:
ljudi vlasti rasturaju namensku i pune privatne džepove",ukrajina,und,0.1,-0.4,0.0,-0.5,negative,0.725196123123169
@WhistlerDick,Sergej Trifunović,2022-03-03T20:53:21.000Z,"Sergej Grigorijevič Kasatkin. Ruski tenkista koji je prešao preko lade sa penzionerom u Harkovu. Ukrajinski ekstremisti zu ga zarobili ispred bolnice u Kijevu i naterali da jede SDO (Suvi Dnevni Obrok) do smrti. Umro je kod 38. sendviča.
1973-2022.
Počivaj u miru, junače",ukrajina,und,0.1,-1,0.0,-1.0,negative,0.8544857501983643
@ZdravkoPonos,Здравко Понош,2022-03-09T14:21:05.000Z,"Може ли се остати неутралан у односу Украјина-Русија?
Ко је у Србији НАТО?
Ко је поделио Србију и како је ујединити?",ukrajina,sr,0.3,0.5,0.5,0.5,negative,0.7271087765693665
@MarinikaTepic,Marinika Tepić,2019-11-26T20:23:59.000Z,"Sat vremena je @zaklina_prvapostavljala jedno isto pitanje Vladimiru Orliću i ovoj ženi:
Ko je Milorad Pušica?

Ni reč!

Poslati samo da mi budu ""flasteri"" nakon dokaza da iza oružja koje je završilo u Ukrajini stoji Mićo Pušica - njihov drugar iz GO SNS! http://Trgovina-oruzjem-Kakvu-ulogu-u-izvozu-mina-ima-clan-GO-SNS-Milorad-Pusica.html…",ukrajina,und,0.1,-0.4,0.0,-0.5,negative,0.5567854642868042
@BorkoStef,Borko Stefanović,2016-05-14T20:40:17.000Z,"Ukrajina peva o Tatarima koje je Koba 1944.proterao sa Krima,zbogsaradnje sa nacistima. Ubacila je Drvo iz Game of thrones. #Eurovision",ukrajina,und,0.1,-0.3,0.0,-0.5,negative,0.5833929777145386
@BorkoStef,Borko Stefanović,2019-11-24T12:22:35.000Z,Ko je Petenko? Kakva sad Ukrajina kad je rekao predsednik da nije? Znate li vi napredni sa kim ste se sve dogovarali i gde ste izvozili oružje? Mislite li samo na svoje džepove i znate li bilo šta o državnom interesu?,ukrajina,und,0.1,-0.3,0.0,-0.5,negative,0.7251546382904053
@StrankaNarodna,Narodna stranka,2022-03-03T18:03:19.000Z,"Vučić je promenio stav o Ukrajini jer je ucenjen, Zapad zna da je umešan u težak kriminal i korupciju. Moguće je da Srbija uvede sankcije Rusiji ako SNS ostane na vlasti.@MiikiAleksic",ukrajina,und,-0.2,-0.7,0.0,-0.5,negative,0.92949378490448
@BorkoStef,Borko Stefanović,2017-05-09T19:24:18.000Z,Predstavnica Albanije ima pancir na spavaćici. Šta zna....Ukrajina je to...#esc2017,ukrajina,und,0.1,-0.3,0.0,-0.5,negative,0.761598527431488
@jeremic_vuk,Vuk Jeremić,2015-02-15T12:32:06.000Z,"RTS - Oko: Ukrajina, Francuska i Jeremićeve kandidature http://ry/20/RTS+1/1829488/Ukrajina%2C+Francuska+i+Jeremi%C4%87eve+kandidature.html…",ukrajina,und,0,-0.2,0.0,0.0,neutral,0.8064745664596558
@niinochka,Nina Stojaković,2021-05-22T21:04:56.000Z,"Kad utišam loženje, moji favoriti su Italija, Finska i Ukrajina",ukrajina,und,0,1,0.0,1.0,positive,0.6094739437103271
@jeremic_vuk,Vuk Jeremić,2015-02-13T14:43:24.000Z,"Veceras u 18.25h na RTS1, u ""Oku"" sa Tijeri de Mombrijalom, Predsednikom IFRI o krizi u Ukrajini I odnosima Zapada I Rusije @CIRSD",ukrajina,und,0,-0.2,0.0,0.0,positive,0.7208085060119629
@WhistlerDick,Sergej Trifunović,2020-01-07T14:32:00.000Z,"U Donbasu bomba naša
samo u mir moze da vodi
spakuj mi još tenk za poneti
Mir Božiji, Hristos se rodi!",ukrajina,und,0.1,-1,0.0,-1.0,positive,0.42855897545814514
@jeremic_vuk,Vuk Jeremić,2014-06-01T06:32:30.000Z,"B92 - Vesti - ""Mudra pozicija Srbije o Ukrajini"" http://ex.php?yyyy=2014&mm=05&dd=31&nav_category=11&nav_id=855430…",ukrajina,und,0,-0.2,0.0,0.0,neutral,0.487397164106369
@jeremic_vuk,Vuk Jeremić,2014-05-31T05:20:35.000Z,"Danas od 9h na #CIRSDconf u Metropolu razgovaramo o aktuelnim krizama u svetu, u okviru panela o Bliskom istoku, Istocnoj Aziji i Ukrajini",ukrajina,und,0,-0.2,0.0,0.0,positive,0.8408109545707703
@WhistlerDick,Sergej Trifunović,2019-06-10T16:14:16.000Z,"Nonsens. Neophodan, koliko i Olja Bećković. Ja bih lično više voleo da imamo Boru Dežulovića, ali jebiga: susjedi igraju finale svjestskog, a nas vodi Kokeza i trpa Ukrajina. To nam je hvala za Krim.",ukrajina,und,0.1,-1,0.0,-1.0,negative,0.49450263381004333
@BorkoStef,Borko Stefanović,2014-12-08T13:36:58.000Z,"@Vookela @rstkpet @tanja_henry @dusanmasic @LDP Svi smo bili naivni, posto sem vidovitih, nismo predvideli sukob u Ukrajini.",ukrajina,und,0.1,-0.3,0.0,-0.5,negative,0.877426028251648
@AlekSeselj,Aleksandar Šešelj,2022-02-24T08:30:48.000Z,Јавља ли неко шта се дешава са 10 црногорских војника у Украјини? Одбранише ли демократију?,ukrajina,sr,0.8,0.7,1.0,0.5,neutral,0.45939773321151733
@Jakssa077,Ђурађ Јакшић,2022-04-01T11:30:58.000Z,"Украсили смо просторије Српске радикалне странке у Новом Саду.
Подршка руској браћи у борби против неонацистичког НАТО режима у Украјини!
Српска радикална странка сигурна српска и руска кућа!",ukrajina,sr,0.8,1,1.0,1.0,positive,0.8472157120704651
@VjericaR,Вјерица Радета,2022-02-28T20:32:53.000Z,Читам да ће Међународни кривични суд истражити наводне ратне злочине у Украјини. Онај што га Америка не признаје. А зашто би Русија?!,ukrajina,sr,0.7,1,0.5,1.0,negative,0.7058600187301636
@Jakssa077,Ђурађ Јакшић,2021-01-29T21:41:32.000Z,"Најлепша је овако покривена!
Т. Шевченко није никакав борац за слободу словенских народа, већ борац за самосталност Украјине од мајке Русије!
Оно што је Србима Призрен, то је Русима Кијев!БРАЋА ЗАУВЕК",ukrajina,sr,0.8,1,1.0,1.0,negative,0.39150893688201904
@NemanjaSarovic,Nemanja Šarović,2022-02-04T19:11:50.000Z,Sa ruskim novinarom Vladimirom Basenkovim razgovarao sam o potencijalnom konfliktu između Ruske frederacije i Ukrajine. Evo mog stava,ukrajina,und,0.7,0.4,0.5,0.5,negative,0.4332088828086853
@Jakssa077,Ђурађ Јакшић,2022-02-25T21:22:56.000Z,"Оно што је за Русе Кијев, то је за Србе Призрен!
Србија, Русија, јебала вас Унија!",ukrajina,sr,0.8,1,1.0,1.0,negative,0.9335985779762268
@NemanjaSarovic,Nemanja Šarović,2022-02-25T20:26:17.000Z,"Čak se i autor twita o oklopnom vozilu koje gazi civilni auto u Kijevu izvinio jer je utvrđeno da se radi o ukrajinskom a ne ruskom vojnom vozilu.
Šule i dalje ćuti.
E da, gospodin @ichbinilya koga je @SutanovacDragan retvitovao, otvoreno podržava NATO bombardovanje Srbije!",ukrajina,und,0.7,0.4,0.5,0.5,negative,0.7558748722076416
@VjericaR,Вјерица Радета,2015-07-07T06:52:52.000Z,"Ономад нам скочила инфлација због Украјине, данас јавни дуг због Грчке. Добро је да  ови наши низашта нису криви.",ukrajina,sr,0.7,1,0.5,1.0,negative,0.8902175426483154
@VjericaR,Вјерица Радета,2014-11-18T20:50:56.000Z,"Ако признајеш Украјину, не признајеш територијални интегрите Русије, али Оливера не сме да пита.",ukrajina,sr,0.7,1,0.5,1.0,negative,0.7011017799377441
@NemanjaSarovic,Nemanja Šarović,2022-02-24T20:16:16.000Z,"Ukrajini hitno poslati humanitarnu pomoć u vidu @Jelennah169, Nataše Kandić i Staše Zajović!

Prvo da objasne tamošnjem narodu da sad treba da mrzi NATO jer im nikad nije pomogao, drugo da im objasne prednosti članstva u ODKB-u i sigurnost koju ta odbrambena organizacija nudi.",ukrajina,und,0.7,0.4,0.5,0.5,positive,0.5688309669494629
@VjericaR,Вјерица Радета,2015-02-07T20:20:59.000Z,"Значи решиће проблеме у Украјини, у Србији је многе учинио нерешивим.",ukrajina,sr,0.7,1,0.5,1.0,negative,0.5510316491127014
@VjericaR,Вјерица Радета,2014-08-22T10:12:56.000Z,Ево и о Украјини. Само да се замагли суштина  у вези извоза у Русију.,ukrajina,sr,0.7,1,0.5,1.0,negative,0.7484135031700134
@NemanjaSarovic,Nemanja Šarović,2015-02-06T16:37:08.000Z,"""@RTS_Vesti: Počuča u Ukrajini http://r/story/10/Svet/1822270/Po%C4%8Du%C4%8Da+na+snimku+o+borbi+u+Ukrajini.html… ""
Patriota koga reklamiraju režimski mediji? Ne hvala! @avucic",ukrajina,und,0.7,0.4,0.5,0.5,negative,0.5133081078529358
@VjericaR,Вјерица Радета,2014-08-25T11:07:17.000Z,"@HinicHinic То је због кризе у Украјини, већ је објаснила.",ukrajina,sr,0.7,1,0.5,1.0,negative,0.7526025176048279
@nedavimobgd,Ne davimo Beograd,2022-02-24T11:38:37.000Z,"Pokret Ne davimo Beograd osuđuje vojnu intervenciju u Ukrajini. Zalažemo se za hitno zaustavljanje svih vojnih operacija, prestanak oružanog sukoba i vraćanje dijaloga u okvir nadležnih međunarodnih organizacija kako bi se pronašla rešenja za trajni mir.
1/2",ukrajina,und,-0.3,0,-0.5,0.0,positive,0.8066335320472717
@FantomiSRB,Pokret ujed. fantoma,2019-04-22T19:51:33.000Z,"U Ukrajini KOMIČAR, a u Srbiji TRAGIČAR.",ukrajina,und,-0.7,-0.7,-0.5,-0.5,negative,0.8559644222259521
@MiranPogacar,Miran Pogačar,2022-03-01T13:31:57.000Z,Od EU Ukrajina dobila aplauz. I više od očekivanog.,ukrajina,und,-0.9,-0.1,-1.0,0.0,positive,0.6905763745307922
@NKPJ_Srbija,NKPJ,2022-02-25T10:58:39.000Z,https://ija-da-prizna-pravo-na-nezavisnost-naroda-donjecka-i-luganska/…#Ukrajina #antifašizam #antiimperijalizam #nkpj #skoj,ukrajina,und,-1,1,-1.0,1.0,neutral,0.682837963104248
@MiranPogacar,Miran Pogačar,2022-02-24T07:20:44.000Z,"Rat u Ukrajini nije mnogo različit od onog u Jugoslaviji. Bratski narodi ratuju, velike sile se igraju, a sirotinja i običan narod ginu.",ukrajina,und,-0.9,-0.1,-1.0,0.0,negative,0.9300441741943359
@LDP,LDP,2014-03-04T16:00:26.000Z,Tražimo od vlade jasan stav. Nema podele Ukrajine jer ni ona ne podržava nezavisnost Kosova! http://,ukrajina,und,-0.3,-0.9,-0.5,-1.0,positive,0.4699892997741699
@NKPJ_Srbija,NKPJ,2022-04-06T18:30:19.000Z,"U razgovoru u partijskim prostorijama drugovi iz Italije su informisali o pravom stanju ""na terenu"", o tome kako je u najvećem delu Donbasa narod posle 8 dugih godina napokon dočekao prestanak opasnosti od fašističkih ukrajinskih bandi.",ukrajina,und,-1,1,-1.0,1.0,positive,0.5788747072219849
@Ceda_Jovanovic,Čedomir Jovanović,2014-07-22T09:23:07.000Z,Vlada vodi dezorijentisanu spoljnu politiku. Srbiju je uvek najviše koštalo kalkulisanje i kolebanje. #Ukrajina,ukrajina,und,-0.2,1,0.0,1.0,negative,0.934117317199707
@MiranPogacar,Miran Pogačar,2022-04-05T10:27:10.000Z,"Izgubili su na toliko frontova. Od samog rata, do života, sankcija, geopolitičke pozicije, ugleda, postavljanja u zavisnu poziciju u odnosu na Kinu, homogenizacije Ukrajine i njihove nacije. Na kraju ako dobiju ono što bi im se na početku dozvolilo, biće presrećni.",ukrajina,und,-0.9,-0.1,-1.0,0.0,negative,0.612649142742157
@NKPJ_Srbija,NKPJ,2021-09-04T11:35:09.000Z,"Juče je u Kijevu od posledica kovida preminula drugarica Tamila Jabrova, liderka Saveza komunista Ukrajine i glavni i odgovorni urednik časopisa ""Marksizam i savremenost"", lista koji je značajan teoretski orijentir ne samo komunista Ukrajine, već i celog sveta.",ukrajina,und,-1,1,-1.0,1.0,negative,0.8703039884567261
@LDP,LDP,2014-03-04T14:20:01.000Z,. @Ceda_Jovanovic Želimo Ukrajini mir i prekid sukoba http:// #VremeJe #izbori2014 #izbori,ukrajina,und,-0.3,-0.9,-0.5,-1.0,positive,0.8567752242088318
@LDP,LDP,2018-08-25T08:37:40.000Z,"Žujović #LDP: Kamp je organizovala ruska paravojna organizacija, koju čine ljudi koji su ratovali u Ukrajini i sada su poslati u zemlje kao što je Srbija da pod pričom o „humanitarnoj aktivnosti“ organizuju trenažne kampove za decu i mlade. https://",ukrajina,und,-0.3,-0.9,-0.5,-1.0,negative,0.8203800916671753
@LDP,LDP,2014-02-26T14:34:34.000Z,". @Ceda_Jovanovic Srbija nije ni Ukrajina, ni Bosna http:// #VremeJe #Izbori #Izbori2014 #Kraljevo",ukrajina,und,-0.3,-0.9,-0.5,-1.0,negative,0.523726761341095
@partijarada,Partija rada,2016-08-07T14:38:16.000Z,http://to-je-fasizam-xxi-vijeka/…  Događaji u Ukrajini i Grčkoj su prilika za... http://,ukrajina,und,-0.7,0.5,-0.5,0.5,negative,0.4408264458179474
@NKPJ_Srbija,NKPJ,2019-05-02T07:33:06.000Z,"SLAVA ODESKIM ŽRTVAMA - FAŠIZAM NEĆE PROĆI
Na današnji dan navršava se tačno 5 godina od stravičnog fašističkog masakra komunista i drugih antifašista koji se dogodio u Domu sindikata u gradu heroju Odesi u Ukrajini.",ukrajina,und,-1,1,-1.0,1.0,negative,0.5398224592208862
@partijarada,Partija rada,2016-07-24T15:41:46.000Z,"Rat i terorizam države na teritoriji Ukrajine kao manifestacija sukoba imperijalističkih sila, uglavnom SAD-a i... http://",ukrajina,und,-0.7,0.5,-0.5,0.5,negative,0.6829156279563904
@partijarada,Partija rada,2015-01-19T21:31:36.000Z,"GINITE BRAĆO, PLIVAJTE  U KRVI...http://    O sukobu o Ukrajini se uglavnom zna, ko hoće da zna i... http://",ukrajina,und,-0.7,0.5,-0.5,0.5,negative,0.6622768044471741
@MiranPogacar,Miran Pogačar,2022-02-22T19:29:11.000Z,Nevakcinacija invazijom Ukrajine nije priznavanje Kosova oče. Nadograđujemo znanje. Amin,ukrajina,und,-0.9,-0.1,-1.0,0.0,neutral,0.4112534523010254
@FHPHLC,Fond za humanitarno pravo,2015-05-12T15:11:20.000Z,Representatives of the ‘Justice for Peace in Donbas’ Coalition on a study visit to the .@FHPHLC http://de…,ukrajina,en,0,-0.9,0.0,-1.0,positive,0.5282235145568848
@MORAMO2022,"MORAMO,",2022-02-24T15:39:58.000Z,"MORAMO izražava svoju solidarnost sa građanima Ukrajine i iskazuje duboku tugu zbog svakog ljudskog života koji je u ovom sukobu izgubljen.

Mi, građani Srbije i celog Balkana znamo da se ratovi prelamaju preko nedužnih ljudi.",ukrajina,und,-0.4,0.3,-0.5,0.5,negative,0.5159052610397339
@MORAMO2022,"MORAMO,",2022-03-03T07:19:06.000Z,"Nebojša Zelenović učestvuje u Insajder debati, gde će govoriti o stavovima u vezi sa ratom u Ukrajini, ali i tome kako je najbolje za Srbiju da se pozicionira u spoljnoj politici,  priključi se razvijenom svetu i postane respektabilna država u kojoj se dobro živi.",ukrajina,und,-0.4,0.3,-0.5,0.5,positive,0.6706914305686951
@VPartija,Aleksandar Odžić,2022-03-18T09:46:33.000Z,"""Ukrajina danas hrabro brani demokratiju i svoju slobodu.Ukrajina danas brani i našu slobodu.Ukrajina brani Evropu i dostojanstvo celog čovečanstva!
Mi smo dužni da učinimo sve kako bismo joj pomogli!""",ukrajina,und,-0.5,0.5,-0.5,0.5,positive,0.9281275272369385
@FHPHLC,Fond za humanitarno pravo,2022-03-04T10:38:58.000Z,"Zajedničkom pozivu @REKOM_KOMRA, @FHPHLC, @YIHRSerbia i @HLCKosovo da @un imenuje Specijalnog izaslanika da istaži kršenja ljudskih prava u Ukrajini pridružuju se i @YIHRKosovo, @YIHR_Croatia, @YIHRBiH, @GACrnaGora, @Documenta_hr i @CGOCCE.",ukrajina,und,0,-0.9,0.0,-1.0,neutral,0.6009060740470886
@VPartija,Aleksandar Odžić,2022-03-01T16:35:30.000Z,"Svi politički akteri i izborne liste da se izjasne po pitanju Ruske agresije na Ukrajinu i uvođenja sankcija Rusiji. Ovo je najvažnije izborno pitanje koje određuje budućnost čitave države.
Ako ne znate i ne želite, Vojvodina nema dilema. Dosta više prenemaganja i s.... .",ukrajina,und,-0.5,0.5,-0.5,0.5,negative,0.5161716341972351
@FHPHLC,Fond za humanitarno pravo,2015-05-12T15:06:51.000Z,NVO koalicija iz Ukrajine „Pravdom do mira u Donbasu“ u studijskoj poseti .@FHPHLC http://,ukrajina,und,0,-0.9,0.0,-1.0,positive,0.7964732646942139
@avucic,Александар Вучић,2015-10-29T12:06:27.000Z,With President Putin @PutinRF_Eng and other interlocutors on promoting our economic and political relations.,putin,en,0.6,0.8,0.5,1.0,negative,0.5407112240791321
@avucic,Александар Вучић,2021-11-25T14:29:13.000Z,Велико хвала председнику Путину на гостопримству. Верујем да су односи Србије и Русије на највишем нивоу у историји и да се развијају у свим областима. Ми смо стратешки партнери и Србија то сматра својом привилегијом.,putin,sr,0.6,0.8,0.5,1.0,positive,0.9810141921043396
@VucevicM,Милош Вучевић,2021-08-22T05:21:57.000Z,"Прави спектакл на завршној гала свечаности поводом јубилеја 800. годишњице Нижњег Новгорода, увеличан је појавом и надахнутим говором председника РФ Владимира Путина. Осећам се привилеговано што присуствујем овом лепом догађају и што представљам Нови Сад међу руским побратимима.",putin,sr,0.2,0.9,0.0,1.0,positive,0.955392062664032
@Vladimir_Orlic,Др Владимир Орлић,2019-01-16T12:06:15.000Z,"Позивам све грађане у шетњу за пристојну и нормалну Србију: у четвртак, 17. јануара 2019.

Дођите у 17 часова испред Палате ""Албанија"" да прошетамо до Храма Светог Саве и поздравимо председнике Александра Вучића и Владимира Путина.

Ја ћу шетати 17. јануара, јер ја волим Србију!",putin,sr,0.4,0.8,0.5,1.0,positive,0.9788963198661804
@avucic,Александар Вучић,2019-01-17T14:24:33.000Z,"Председниче Путин, добро дошли у Србију! Живело српско-руско пријатељство!  @KremlinRussia",putin,sr,0.6,0.8,0.5,1.0,positive,0.9691140055656433
@Vladimir_Orlic,Др Владимир Орлић,2019-01-17T09:47:22.000Z,"Данас заједно славимо пријатељство и искрено партнерство. Данас је дан велике части за Србију!

Зато: данас у 17 часова испред Палате ""Албанија"", да прошетамо до Храма Светог Саве и поздравимо председнике Александра Вучића и Владимира Путина.

Ја шетам данас, јер ја волим Србију!",putin,sr,0.4,0.8,0.5,1.0,positive,0.970400333404541
@adv_djukanovic,Владимир Ђукановић,2022-02-25T08:25:55.000Z,Посланик немачког АФД. Веома је лепо и сликовито објаснио недостатак моралног права западу да било шта данас приговори Путину.,putin,sr,0.8,0.9,1.0,1.0,negative,0.5362352728843689
@avucic,Александар Вучић,2018-05-09T12:30:28.000Z,"Када чујете српску химну на полагању венаца на Cпоменик Незнаном јунаку, а стојите поред
председникa Путина @KremlinRussia и премијерa Нетанјахуа @netanyahu, то jе осећај који мали број људи у свету може да опише.#ДанПобеде",putin,sr,0.6,0.8,0.5,1.0,positive,0.6529393792152405
@avucic,Александар Вучић,2020-04-02T17:13:36.000Z,Хвала председнику Путину и руском народу на значајној помоћи коју шаљу Србији.,putin,sr,0.6,0.8,0.5,1.0,positive,0.9887946844100952
@Vladimir_Orlic,Др Владимир Орлић,2019-01-13T14:24:55.000Z,"Боле писао Путину (!) да скуп грађана који желе да га поздраве ""није у реду"", јер се у Београду одржавају и ""неки други"" скупови. Иначе, дошао би и Боле да га поздрави. Али, он учествује на овим ""другим"", који су сад препрека.. А зашто учествује? Па, тако је рекао Џорџ Вашингтон.",putin,sr,0.4,0.8,0.5,1.0,negative,0.7152374386787415
@avucic,Александар Вучић,2019-12-04T14:15:15.000Z,"Пушкa краља Милана Обреновића, дар председника Путина. Изванредна част, велико хвала! #Srbija #Rusija @KremlinRussia",putin,sr,0.6,0.8,0.5,1.0,positive,0.9846895933151245
@avucic,Александар Вучић,2017-11-09T19:07:35.000Z,"Aмбасадор Чепурин пренео
ми је позив председника Путина да половином децембра посетим
Руску Федерацију. #Srbija #Rusija",putin,sr,0.6,0.8,0.5,1.0,positive,0.8169093132019043
@avucic,Александар Вучић,2020-12-15T15:54:46.000Z,Xвалa председнику Русије Владимиру Путину и шефу руске дипломатије Сергеју Лаврову на свој помоћи коју је Русија пружила у изградњи Храма Светог Саве у Београду.,putin,sr,0.6,0.8,0.5,1.0,positive,0.9160298109054565
@avucic,Александар Вучић,2017-10-23T20:12:23.000Z,Хвала Гаспромњефту на огромном труду и председнику Путину који се увек интересује за нашу економску сарадњу.,putin,sr,0.6,0.8,0.5,1.0,positive,0.9706047773361206
@SerbianPM,Aна Брнабић,2015-10-29T11:54:43.000Z,With President Putin @PutinRF_Eng and other interlocutors on promoting our economic and political relations.,putin,en,0.1,0.5,0.0,0.5,negative,0.5407112240791321
@VucevicM,Милош Вучевић,2019-01-16T16:07:13.000Z,"Позивам све грађане у шетњу за пристојну и нормалну Србију сутра, 17. јануара 2019. године.
Дођите у 17 часова испред Палате ""Албанија"" да прошетамо до Храма Светог Саве и поздравимо председнике Александра Вучића и Владимира Путина.
Ја ћу шетати 17. јануара, јер ја волим Србију!",putin,sr,0.2,0.9,0.0,1.0,positive,0.9787797331809998
@avucic,Александар Вучић,2017-12-28T08:27:03.000Z,Захвални смо председнику Путину и Руској Федерацији на изузетном гостопримству које је пружено нашој делегацији приликом посете Москви.,putin,sr,0.6,0.8,0.5,1.0,positive,0.9877682328224182
@avucic,Александар Вучић,2019-01-18T18:26:46.000Z,"Хвала грађанима који су  дочекали председника Путина испред Храма Светог Саве, показали су изванредно гостољубље, озбиљност, одговорност и пристојну Србију.",putin,sr,0.6,0.8,0.5,1.0,positive,0.983732283115387
@avucic,Александар Вучић,2018-02-14T13:50:47.000Z,"Ca амбасадором Руске Федерације, Александром  Чепурином, који ми је уручио честитку председника Владимира Путина поводом Националног дана - Дана државности.",putin,sr,0.6,0.8,0.5,1.0,positive,0.7852239608764648
@avucic,Александар Вучић,2019-01-17T18:42:07.000Z,"Добијање ордена Александра Невског од председника Руске Федерације, Владимира Путина, велика je част, али и одговорност.
Представља велику обавезу за мене да радим на развоју будућих односа Србије и Русије. Велико хвала председнику Путину! @KremlinRussia",putin,sr,0.6,0.8,0.5,1.0,positive,0.9320021271705627
@MarijanNSS,Marijan Rističević,2018-02-21T22:16:45.000Z,"Ne samo zboh Putina i Rusije, već zbog toga što sada kao zemlja ne prihatamo da budemo država na daljinsko upravljanje, gde daljinski stoji van Srbije i po ambasadama u Bgd!",putin,und,0.4,0.8,0.5,1.0,negative,0.6437162160873413
@markodjuric,Марко Ђурић,2017-03-30T15:06:25.000Z,"Имао сам част да захвалим @zheleznyak_s на подршци ЈР и председника Владимира Путина, @avucic.#Vucic #BrzeJaceBoljehttps://",putin,sr,0.3,0.9,0.5,1.0,positive,0.9262685775756836
@VucevicM,Милош Вучевић,2021-06-01T09:29:27.000Z,"Русија је важан стратешки партнер на нашем развојном путу, а за наше  одличне односе пре свега је заслужна нераскидива сарадња Александра Вучића и Владимира Путина. Привилегија је имати за пријатеља и партнера силу каква је Русија!",putin,sr,0.2,0.9,0.0,1.0,positive,0.8959378600120544
@avucic,Александар Вучић,2018-10-29T18:46:43.000Z,За Србију је огромна част да поново угости председника Путина. Cа амбасадором Руске Федерације @AVChepurin,putin,sr,0.6,0.8,0.5,1.0,positive,0.9279583692550659
@avucic,Александар Вучић,2018-10-02T17:09:21.000Z,Председник Путин @KremlinRussia жели да помогне српском народу и Србији и ја сам му на томе веома захвалан.,putin,sr,0.6,0.8,0.5,1.0,positive,0.9855430126190186
@avucic,Александар Вучић,2019-02-13T12:00:40.000Z,Разговарао сам са амбасадором Русије @AVChepurin који ми је уручио писмо председника Путина поводом Дана државности Србије.,putin,sr,0.6,0.8,0.5,1.0,positive,0.7132375836372375
@NemanjaSarovic,Nemanja Šarović,2014-10-16T12:14:54.000Z,Policija po nalogu Vučićevog režima oduzima postere #Putin baca na zemlju i gazi! #pederuIzdaoSiSrbiju!,putin,und,0.7,0.4,0.5,0.5,negative,0.9097777009010315
@markodjuric,Марко Ђурић,2018-06-06T12:34:55.000Z,"Председник Владимир Путин се у #Srbija заслужено доживљава као заштитник сигурности Срба на #KiM и као заштитник међународног права. У Србији постоји осећај захвалности због улоге Русије у настојањима да се,када је реч о #KiM, одбрани међународно право. http://",putin,sr,0.3,0.9,0.5,1.0,positive,0.8556994199752808
@MarijanNSS,Marijan Rističević,2019-01-13T17:25:15.000Z,Pitam Boškića Levoručicu šta radi sa Đilasom kada se Riđi Ambasadi SAD i Dženifer Braš predstavio kao veliki borac protiv Rusije i ruskog uticaja? Boškić da li si o tome S KIM SI obavestio Putina?!,putin,und,0.4,0.8,0.5,1.0,neutral,0.49457263946533203
@AcaSapic,Aleksandar Šapić,2016-11-12T12:38:29.000Z,"Koga Srbi više vole?
Trampa ili Putina?
Samo da se i oko toga ne posvađamo, ko nam je srcu bliži.
Love is in the air - Любовь в воздухе",putin,und,0.0,0.4,0.0,0.5,positive,0.3661643862724304
@AcaSapic,Aleksandar Šapić,2014-02-26T08:52:16.000Z,"Pišu novine - Najnovije otkriće, Putin je Srbin! Za 10-tak dana saznajemo ne samo da je Srbin nego i brat od strica jednom našem političaru.",putin,und,0.0,0.4,0.0,0.5,positive,0.41359367966651917
@avucic,Александар Вучић,2020-09-10T09:28:37.000Z,"Србија и Русија су искрени пријатељи, чија је сарадња заснована на међусобном поверењу.
Хвала председнику Путину на непромењивој подршци Русије територијалном интегритету и суверенитету Србије. @mfa_russia @KremlinRussia",putin,sr,0.6,0.8,0.5,1.0,positive,0.9713961482048035
@VjericaR,Вјерица Радета,2014-10-16T10:06:10.000Z,РАДИКАЛИ СЕ ОКУПЉАЈУ НА МАГИСТРАТСКОМ ТРГУ ПА ПОЛАКО НА ДОЧЕК ПУТИНА.,putin,sr,0.7,1,0.5,1.0,neutral,0.4365149736404419
@AlekSeselj,Aleksandar Šešelj,2022-02-23T17:59:25.000Z, Честитке Владимиру Путину на признању ДНР и ЛНР,putin,sr,0.8,0.7,1.0,0.5,positive,0.9634731411933899
@NesaStefanovic,Небојша Стефановић,2021-10-11T18:14:33.000Z,"Сарадња наших двеју братских земаља у области одбране иде константно узлазном линијом. Хвала Руској Федерацији на помоћи у јачању капацитета Војске Србије, а на основу постигнутог договора двојице председника Александра Вучића и Владимира Путина из 2016. године.",putin,sr,0.5,0.8,0.5,1.0,positive,0.9429717659950256
@ZoranT11,Zoran Tomić,2021-11-24T19:42:47.000Z,"Upravo zahvaljujući dobrim odnosima Vučića i Putina i politike koju vodi naš predsednik, ne samo Rusija, već čitav svet bolje razume našu poziciju. Zato što smo uvek iskreni i poštujemo dogovor, danas smo cenjeni u svetu i možemonuvek naći rešenje korisno i za Srbiju i za druge.",putin,und,0.5,0.7,0.5,0.5,positive,0.8970038890838623
@VjericaR,Вјерица Радета,2019-01-18T08:23:01.000Z,Читам ове увреде упућене људима који су из унутрашњости дошли на дочек Путина. Бар три од пет аутора тих увреда нису рођени у Београду.,putin,sr,0.7,1,0.5,1.0,negative,0.9070665836334229
